post_id,creator_id,title,post_type,access_level,minimum_tier_id,published_at,is_pinned
po_00301,cr_0005,WIP Preview #301,image,patron_only,ti_00009,2023-11-24 00:00:00,False
po_00302,cr_0005,Project Files #302,file,patron_only,ti_00010,2023-11-09 00:00:00,False
po_00303,cr_0005,New Artwork #303,image,public,,2023-12-20 00:00:00,False
po_00304,cr_0005,Bonus Content #304,file,patron_only,ti_00009,2023-12-17 00:00:00,False
po_00305,cr_0005,Update Post #305,article,patron_only,ti_00009,2023-12-03 00:00:00,False
po_00306,cr_0005,Thoughts on #306,article,patron_only,ti_00009,2023-12-16 00:00:00,False
po_00307,cr_0005,New Artwork #307,image,patron_only,ti_00010,2024-01-09 00:00:00,False
po_00308,cr_0005,Bonus Content #308,file,patron_only,ti_00009,2024-01-03 00:00:00,False
po_00309,cr_0005,Bonus Content #309,file,patron_only,ti_00009,2024-01-06 00:00:00,False
po_00310,cr_0005,Resource Pack #310,file,patron_only,ti_00009,2024-01-16 00:00:00,False
po_00311,cr_0005,Weekly Newsletter #311,article,patron_only,ti_00009,2024-01-10 00:00:00,False
po_00312,cr_0005,Resource Pack #312,file,public,,2024-01-15 00:00:00,False
po_00313,cr_0005,Template Download #313,file,patron_only,ti_00010,2024-02-01 00:00:00,False
po_00314,cr_0005,New Artwork #314,image,patron_only,ti_00010,2024-02-18 00:00:00,False
po_00315,cr_0005,Project Files #315,file,patron_only,ti_00009,2024-03-18 00:00:00,False
po_00316,cr_0005,Bonus Content #316,file,public,,2024-03-01 00:00:00,False
po_00317,cr_0005,Exclusive Sketch #317,image,patron_only,ti_00010,2024-04-27 00:00:00,False
po_00318,cr_0005,Bonus Content #318,file,public,,2024-04-02 00:00:00,False
po_00319,cr_0005,Final Piece #319,image,public,,2024-05-21 00:00:00,False
po_00320,cr_0005,Thoughts on #320,article,public,,2024-05-25 00:00:00,False
po_00321,cr_0005,New Article #321,article,patron_only,ti_00010,2024-05-22 00:00:00,False
po_00322,cr_0005,Bonus Content #322,file,public,,2024-05-06 00:00:00,True
po_00323,cr_0005,Weekly Newsletter #323,article,patron_only,ti_00009,2024-05-16 00:00:00,False
po_00324,cr_0005,Update Post #324,article,patron_only,ti_00010,2024-05-04 00:00:00,True
po_00325,cr_0005,Project Files #325,file,patron_only,ti_00010,2024-05-13 00:00:00,False
po_00326,cr_0005,Weekly Newsletter #326,article,patron_only,ti_00010,2024-06-12 00:00:00,False
po_00327,cr_0005,Resource Pack #327,file,patron_only,ti_00009,2024-06-06 00:00:00,True
po_00328,cr_0005,Bonus Content #328,file,patron_only,ti_00009,2024-06-04 00:00:00,False
po_00329,cr_0005,WIP Preview #329,image,public,,2024-06-12 00:00:00,False
po_00330,cr_0005,Template Download #330,file,patron_only,ti_00009,2024-06-16 00:00:00,False
po_00331,cr_0005,Bonus Content #331,file,patron_only,ti_00010,2024-07-18 00:00:00,False
po_00332,cr_0005,Project Files #332,file,patron_only,ti_00009,2024-07-16 00:00:00,False
po_00333,cr_0005,Update Post #333,article,public,,2024-07-11 00:00:00,False
po_00334,cr_0005,Final Piece #334,image,patron_only,ti_00010,2024-07-03 00:00:00,False
po_00335,cr_0005,Weekly Newsletter #335,article,patron_only,ti_00009,2024-07-27 00:00:00,False
po_00336,cr_0005,Final Piece #336,image,public,,2024-08-17 00:00:00,False
po_00337,cr_0005,Resource Pack #337,file,patron_only,ti_00009,2024-08-16 00:00:00,False
po_00338,cr_0005,Template Download #338,file,patron_only,ti_00010,2024-08-17 00:00:00,False
po_00339,cr_0005,Bonus Content #339,file,public,,2024-08-24 00:00:00,False
po_00340,cr_0005,New Article #340,article,patron_only,ti_00009,2024-08-04 00:00:00,False
po_00341,cr_0005,New Artwork #341,image,patron_only,ti_00010,2024-09-12 00:00:00,False
po_00342,cr_0005,Exclusive Sketch #342,image,public,,2024-09-04 00:00:00,False
po_00343,cr_0005,New Article #343,article,patron_only,ti_00009,2024-09-14 00:00:00,False
po_00344,cr_0005,Weekly Newsletter #344,article,patron_only,ti_00009,2024-09-10 00:00:00,False
po_00345,cr_0005,Weekly Newsletter #345,article,patron_only,ti_00010,2024-09-25 00:00:00,False
po_00346,cr_0005,New Article #346,article,patron_only,ti_00009,2024-10-16 00:00:00,False
po_00347,cr_0005,Bonus Content #347,file,patron_only,ti_00009,2024-11-05 00:00:00,False
po_00348,cr_0005,Thoughts on #348,article,public,,2024-11-23 00:00:00,False
po_00349,cr_0005,New Article #349,article,patron_only,ti_00009,2024-11-26 00:00:00,False
po_00350,cr_0005,Exclusive Sketch #350,image,patron_only,ti_00009,2024-12-24 00:00:00,False
po_00351,cr_0005,Resource Pack #351,file,patron_only,ti_00009,2024-12-04 00:00:00,False
po_00352,cr_0005,Exclusive Sketch #352,image,patron_only,ti_00009,2024-12-06 00:00:00,False
po_00353,cr_0006,Weekly Update #353,video,patron_only,ti_00012,2023-01-07 00:00:00,False
po_00354,cr_0006,New Article #354,article,patron_only,ti_00012,2023-01-07 00:00:00,False
po_00355,cr_0006,Thoughts on #355,article,patron_only,ti_00011,2023-01-26 00:00:00,False
po_00356,cr_0006,New Tutorial #356,video,patron_only,ti_00011,2023-02-21 00:00:00,False
po_00357,cr_0006,Final Piece #357,image,patron_only,ti_00012,2023-02-24 00:00:00,False
po_00358,cr_0006,New Artwork #358,image,patron_only,ti_00012,2023-03-25 00:00:00,False
po_00359,cr_0006,Final Piece #359,image,patron_only,ti_00012,2023-03-07 00:00:00,False
po_00360,cr_0006,New Tutorial #360,video,public,,2023-03-17 00:00:00,False
po_00361,cr_0006,Special Episode #361,video,public,,2023-03-28 00:00:00,False
po_00362,cr_0006,Special Episode #362,video,patron_only,ti_00013,2023-03-09 00:00:00,False
po_00363,cr_0006,Final Piece #363,image,patron_only,ti_00012,2023-04-20 00:00:00,False
po_00364,cr_0006,Exclusive Sketch #364,image,patron_only,ti_00011,2023-04-11 00:00:00,False
po_00365,cr_0006,New Article #365,article,patron_only,ti_00012,2023-04-18 00:00:00,False
po_00366,cr_0006,New Artwork #366,image,patron_only,ti_00011,2023-05-08 00:00:00,False
po_00367,cr_0006,Final Piece #367,image,patron_only,ti_00012,2023-05-17 00:00:00,False
po_00368,cr_0006,Update Post #368,article,patron_only,ti_00012,2023-05-06 00:00:00,False
po_00369,cr_0006,Weekly Update #369,video,patron_only,ti_00011,2023-05-01 00:00:00,False
po_00370,cr_0006,Behind the Scenes #370,video,public,,2023-06-08 00:00:00,False
po_00371,cr_0006,Weekly Update #371,video,patron_only,ti_00011,2023-06-08 00:00:00,False
po_00372,cr_0006,Thoughts on #372,article,patron_only,ti_00011,2023-06-28 00:00:00,False
po_00373,cr_0006,New Article #373,article,patron_only,ti_00011,2023-06-16 00:00:00,False
po_00374,cr_0006,Exclusive Sketch #374,image,public,,2023-06-10 00:00:00,False
po_00375,cr_0006,Update Post #375,article,public,,2023-06-09 00:00:00,False
po_00376,cr_0006,Weekly Newsletter #376,article,patron_only,ti_00012,2023-07-02 00:00:00,False
po_00377,cr_0006,Weekly Newsletter #377,article,public,,2023-07-11 00:00:00,False
po_00378,cr_0006,New Tutorial #378,video,patron_only,ti_00012,2023-08-11 00:00:00,False
po_00379,cr_0006,Exclusive Sketch #379,image,patron_only,ti_00011,2023-08-14 00:00:00,False
po_00380,cr_0006,New Tutorial #380,video,patron_only,ti_00012,2023-08-03 00:00:00,False
po_00381,cr_0006,New Tutorial #381,video,patron_only,ti_00011,2023-08-19 00:00:00,True
po_00382,cr_0006,New Artwork #382,image,patron_only,ti_00011,2023-09-19 00:00:00,False
po_00383,cr_0006,Final Piece #383,image,patron_only,ti_00012,2023-09-20 00:00:00,False
po_00384,cr_0006,Weekly Update #384,video,patron_only,ti_00012,2023-09-08 00:00:00,False
po_00385,cr_0006,Special Episode #385,video,patron_only,ti_00011,2023-09-24 00:00:00,False
po_00386,cr_0006,Update Post #386,article,patron_only,ti_00011,2023-10-12 00:00:00,False
po_00387,cr_0006,Final Piece #387,image,patron_only,ti_00012,2023-10-26 00:00:00,False
po_00388,cr_0006,Exclusive Sketch #388,image,patron_only,ti_00011,2023-11-28 00:00:00,False
po_00389,cr_0006,Weekly Newsletter #389,article,patron_only,ti_00012,2023-11-14 00:00:00,False
po_00390,cr_0006,New Article #390,article,patron_only,ti_00011,2023-11-04 00:00:00,False
po_00391,cr_0006,Exclusive Sketch #391,image,patron_only,ti_00011,2023-11-17 00:00:00,False
po_00392,cr_0006,Update Post #392,article,patron_only,ti_00011,2023-12-20 00:00:00,False
po_00393,cr_0006,New Artwork #393,image,patron_only,ti_00012,2023-12-22 00:00:00,False
po_00394,cr_0006,Special Episode #394,video,patron_only,ti_00013,2023-12-19 00:00:00,False
po_00395,cr_0006,Thoughts on #395,article,patron_only,ti_00011,2023-12-27 00:00:00,False
po_00396,cr_0006,WIP Preview #396,image,patron_only,ti_00012,2023-12-24 00:00:00,False
po_00397,cr_0006,Final Piece #397,image,patron_only,ti_00011,2024-01-15 00:00:00,False
po_00398,cr_0006,Thoughts on #398,article,patron_only,ti_00011,2024-01-02 00:00:00,False
po_00399,cr_0006,Behind the Scenes #399,video,patron_only,ti_00013,2024-01-04 00:00:00,False
po_00400,cr_0006,Thoughts on #400,article,patron_only,ti_00011,2024-01-04 00:00:00,False
po_00401,cr_0006,Exclusive Sketch #401,image,patron_only,ti_00011,2024-02-26 00:00:00,False
po_00402,cr_0006,Weekly Newsletter #402,article,patron_only,ti_00011,2024-02-26 00:00:00,False
po_00403,cr_0006,New Tutorial #403,video,patron_only,ti_00011,2024-02-16 00:00:00,False
po_00404,cr_0006,New Article #404,article,public,,2024-03-12 00:00:00,False
po_00405,cr_0006,Exclusive Sketch #405,image,patron_only,ti_00012,2024-04-17 00:00:00,False
po_00406,cr_0006,Thoughts on #406,article,patron_only,ti_00012,2024-04-04 00:00:00,False
po_00407,cr_0006,New Tutorial #407,video,patron_only,ti_00012,2024-05-14 00:00:00,False
po_00408,cr_0006,New Artwork #408,image,patron_only,ti_00012,2024-05-17 00:00:00,False
po_00409,cr_0006,Weekly Newsletter #409,article,public,,2024-05-21 00:00:00,True
po_00410,cr_0006,Thoughts on #410,article,patron_only,ti_00011,2024-06-23 00:00:00,False
po_00411,cr_0006,New Artwork #411,image,patron_only,ti_00011,2024-06-28 00:00:00,False
po_00412,cr_0006,New Article #412,article,patron_only,ti_00011,2024-06-18 00:00:00,False
po_00413,cr_0006,New Tutorial #413,video,patron_only,ti_00012,2024-07-07 00:00:00,False
po_00414,cr_0006,Weekly Newsletter #414,article,patron_only,ti_00012,2024-08-06 00:00:00,False
po_00415,cr_0006,Special Episode #415,video,patron_only,ti_00011,2024-08-24 00:00:00,False
po_00416,cr_0006,Special Episode #416,video,patron_only,ti_00012,2024-09-06 00:00:00,False
po_00417,cr_0006,New Tutorial #417,video,patron_only,ti_00012,2024-09-26 00:00:00,False
po_00418,cr_0006,New Artwork #418,image,public,,2024-09-26 00:00:00,False
po_00419,cr_0006,WIP Preview #419,image,patron_only,ti_00013,2024-09-20 00:00:00,False
po_00420,cr_0006,Weekly Update #420,video,patron_only,ti_00011,2024-10-16 00:00:00,False
po_00421,cr_0006,Weekly Update #421,video,patron_only,ti_00011,2024-10-20 00:00:00,False
po_00422,cr_0006,Special Episode #422,video,patron_only,ti_00011,2024-10-04 00:00:00,False
po_00423,cr_0006,Weekly Newsletter #423,article,patron_only,ti_00011,2024-10-17 00:00:00,False
po_00424,cr_0006,Exclusive Sketch #424,image,patron_only,ti_00011,2024-11-12 00:00:00,False
po_00425,cr_0006,Behind the Scenes #425,video,patron_only,ti_00011,2024-11-19 00:00:00,False
po_00426,cr_0006,Special Episode #426,video,patron_only,ti_00012,2024-11-12 00:00:00,False
po_00427,cr_0006,Exclusive Sketch #427,image,public,,2024-12-25 00:00:00,False
po_00428,cr_0006,New Tutorial #428,video,patron_only,ti_00012,2024-12-19 00:00:00,False
po_00429,cr_0006,New Tutorial #429,video,patron_only,ti_00013,2024-12-07 00:00:00,False
po_00430,cr_0006,Behind the Scenes #430,video,patron_only,ti_00011,2024-12-15 00:00:00,False
po_00431,cr_0006,Thoughts on #431,article,patron_only,ti_00011,2024-12-15 00:00:00,False
po_00432,cr_0006,Final Piece #432,image,patron_only,ti_00011,2024-12-28 00:00:00,False
po_00433,cr_0006,Thoughts on #433,article,patron_only,ti_00012,2024-12-21 00:00:00,False
po_00434,cr_0007,Template Download #434,file,public,,2023-01-04 00:00:00,False
po_00435,cr_0007,Weekly Newsletter #435,article,patron_only,ti_00015,2023-01-15 00:00:00,False
po_00436,cr_0007,Template Download #436,file,public,,2023-01-09 00:00:00,False
po_00437,cr_0007,Weekly Newsletter #437,article,patron_only,ti_00014,2023-01-17 00:00:00,False
po_00438,cr_0007,Resource Pack #438,file,patron_only,ti_00014,2023-01-04 00:00:00,False
po_00439,cr_0007,New Artwork #439,image,patron_only,ti_00014,2023-01-11 00:00:00,False
po_00440,cr_0007,Project Files #440,file,public,,2023-01-15 00:00:00,False
po_00441,cr_0007,Weekly Newsletter #441,article,patron_only,ti_00015,2023-02-22 00:00:00,False
po_00442,cr_0007,Weekly Newsletter #442,article,patron_only,ti_00014,2023-02-15 00:00:00,False
po_00443,cr_0007,Exclusive Sketch #443,image,patron_only,ti_00015,2023-02-07 00:00:00,False
po_00444,cr_0007,Project Files #444,file,public,,2023-03-13 00:00:00,False
po_00445,cr_0007,Update Post #445,article,patron_only,ti_00014,2023-03-28 00:00:00,False
po_00446,cr_0007,Update Post #446,article,patron_only,ti_00015,2023-03-01 00:00:00,False
po_00447,cr_0007,Final Piece #447,image,patron_only,ti_00015,2023-04-26 00:00:00,False
po_00448,cr_0007,Weekly Newsletter #448,article,patron_only,ti_00014,2023-04-25 00:00:00,False
po_00449,cr_0007,Weekly Newsletter #449,article,patron_only,ti_00014,2023-04-12 00:00:00,False
po_00450,cr_0007,Thoughts on #450,article,patron_only,ti_00014,2023-05-19 00:00:00,False
po_00451,cr_0007,New Artwork #451,image,patron_only,ti_00015,2023-05-23 00:00:00,False
po_00452,cr_0007,Update Post #452,article,public,,2023-05-22 00:00:00,False
po_00453,cr_0007,Project Files #453,file,patron_only,ti_00014,2023-05-16 00:00:00,False
po_00454,cr_0007,Template Download #454,file,public,,2023-05-28 00:00:00,False
po_00455,cr_0007,WIP Preview #455,image,patron_only,ti_00014,2023-05-27 00:00:00,False
po_00456,cr_0007,Resource Pack #456,file,patron_only,ti_00015,2023-06-22 00:00:00,False
po_00457,cr_0007,Exclusive Sketch #457,image,patron_only,ti_00015,2023-06-04 00:00:00,False
po_00458,cr_0007,New Artwork #458,image,patron_only,ti_00014,2023-07-16 00:00:00,False
po_00459,cr_0007,Bonus Content #459,file,public,,2023-07-17 00:00:00,False
po_00460,cr_0007,WIP Preview #460,image,patron_only,ti_00014,2023-07-04 00:00:00,False
po_00461,cr_0007,Project Files #461,file,patron_only,ti_00014,2023-07-12 00:00:00,False
po_00462,cr_0007,Thoughts on #462,article,patron_only,ti_00014,2023-07-25 00:00:00,False
po_00463,cr_0007,Project Files #463,file,public,,2023-08-03 00:00:00,False
po_00464,cr_0007,Project Files #464,file,public,,2023-08-12 00:00:00,False
po_00465,cr_0007,Bonus Content #465,file,patron_only,ti_00014,2023-08-17 00:00:00,False
po_00466,cr_0007,Template Download #466,file,patron_only,ti_00015,2023-08-15 00:00:00,False
po_00467,cr_0007,Bonus Content #467,file,patron_only,ti_00015,2023-09-19 00:00:00,False
po_00468,cr_0007,Bonus Content #468,file,patron_only,ti_00015,2023-09-14 00:00:00,True
po_00469,cr_0007,Final Piece #469,image,public,,2023-09-17 00:00:00,False
po_00470,cr_0007,New Article #470,article,patron_only,ti_00015,2023-09-13 00:00:00,False
po_00471,cr_0007,Final Piece #471,image,patron_only,ti_00014,2023-09-15 00:00:00,False
po_00472,cr_0007,Final Piece #472,image,patron_only,ti_00014,2023-09-22 00:00:00,False
po_00473,cr_0007,Project Files #473,file,patron_only,ti_00014,2023-09-27 00:00:00,False
po_00474,cr_0007,Bonus Content #474,file,patron_only,ti_00015,2023-10-12 00:00:00,False
po_00475,cr_0007,Bonus Content #475,file,patron_only,ti_00014,2023-10-16 00:00:00,False
po_00476,cr_0007,Weekly Newsletter #476,article,patron_only,ti_00014,2023-11-19 00:00:00,False
po_00477,cr_0007,Final Piece #477,image,public,,2023-11-26 00:00:00,False
po_00478,cr_0007,New Article #478,article,patron_only,ti_00014,2023-11-24 00:00:00,False
po_00479,cr_0007,Weekly Newsletter #479,article,patron_only,ti_00014,2023-11-25 00:00:00,False
po_00480,cr_0007,Update Post #480,article,patron_only,ti_00015,2023-11-17 00:00:00,False
po_00481,cr_0007,WIP Preview #481,image,patron_only,ti_00015,2023-11-02 00:00:00,False
po_00482,cr_0007,Thoughts on #482,article,public,,2023-12-15 00:00:00,False
po_00483,cr_0007,Final Piece #483,image,public,,2023-12-13 00:00:00,False
po_00484,cr_0007,Weekly Newsletter #484,article,patron_only,ti_00014,2023-12-22 00:00:00,False
po_00485,cr_0007,Exclusive Sketch #485,image,patron_only,ti_00015,2023-12-26 00:00:00,False
po_00486,cr_0007,New Artwork #486,image,patron_only,ti_00015,2023-12-01 00:00:00,False
po_00487,cr_0007,Bonus Content #487,file,patron_only,ti_00015,2023-12-05 00:00:00,False
po_00488,cr_0007,Weekly Newsletter #488,article,public,,2023-12-16 00:00:00,False
po_00489,cr_0007,Exclusive Sketch #489,image,patron_only,ti_00014,2023-12-09 00:00:00,False
po_00490,cr_0007,Weekly Newsletter #490,article,patron_only,ti_00014,2023-12-16 00:00:00,False
po_00491,cr_0007,Weekly Newsletter #491,article,patron_only,ti_00014,2023-12-24 00:00:00,False
po_00492,cr_0007,Template Download #492,file,patron_only,ti_00015,2023-12-14 00:00:00,False
po_00493,cr_0007,Weekly Newsletter #493,article,patron_only,ti_00015,2024-01-10 00:00:00,False
po_00494,cr_0007,Exclusive Sketch #494,image,patron_only,ti_00015,2024-01-24 00:00:00,False
po_00495,cr_0007,New Article #495,article,patron_only,ti_00015,2024-01-27 00:00:00,False
po_00496,cr_0007,New Article #496,article,patron_only,ti_00015,2024-01-05 00:00:00,False
po_00497,cr_0007,Template Download #497,file,patron_only,ti_00015,2024-01-11 00:00:00,False
po_00498,cr_0007,New Article #498,article,patron_only,ti_00014,2024-01-16 00:00:00,False
po_00499,cr_0007,New Article #499,article,patron_only,ti_00014,2024-01-13 00:00:00,False
po_00500,cr_0007,Final Piece #500,image,patron_only,ti_00015,2024-02-24 00:00:00,False
po_00501,cr_0007,Bonus Content #501,file,patron_only,ti_00015,2024-02-02 00:00:00,False
po_00502,cr_0007,Resource Pack #502,file,patron_only,ti_00015,2024-03-26 00:00:00,False
po_00503,cr_0007,Project Files #503,file,patron_only,ti_00014,2024-03-07 00:00:00,False
po_00504,cr_0007,Final Piece #504,image,public,,2024-03-10 00:00:00,False
po_00505,cr_0007,Thoughts on #505,article,patron_only,ti_00014,2024-04-03 00:00:00,False
po_00506,cr_0007,Exclusive Sketch #506,image,patron_only,ti_00014,2024-04-17 00:00:00,False
po_00507,cr_0007,Project Files #507,file,patron_only,ti_00015,2024-04-26 00:00:00,False
po_00508,cr_0007,WIP Preview #508,image,public,,2024-04-23 00:00:00,False
po_00509,cr_0007,Exclusive Sketch #509,image,patron_only,ti_00015,2024-05-18 00:00:00,False
po_00510,cr_0007,Update Post #510,article,patron_only,ti_00014,2024-05-18 00:00:00,False
po_00511,cr_0007,Bonus Content #511,file,public,,2024-05-18 00:00:00,False
po_00512,cr_0007,Exclusive Sketch #512,image,patron_only,ti_00015,2024-05-14 00:00:00,False
po_00513,cr_0007,Exclusive Sketch #513,image,public,,2024-06-14 00:00:00,False
po_00514,cr_0007,WIP Preview #514,image,public,,2024-06-27 00:00:00,False
po_00515,cr_0007,Update Post #515,article,patron_only,ti_00015,2024-08-01 00:00:00,False
po_00516,cr_0007,Exclusive Sketch #516,image,patron_only,ti_00014,2024-08-20 00:00:00,False
po_00517,cr_0007,Update Post #517,article,public,,2024-08-26 00:00:00,False
po_00518,cr_0007,WIP Preview #518,image,patron_only,ti_00015,2024-08-10 00:00:00,False
po_00519,cr_0007,New Article #519,article,patron_only,ti_00014,2024-08-27 00:00:00,False
po_00520,cr_0007,New Artwork #520,image,patron_only,ti_00015,2024-09-23 00:00:00,False
