pledge_id,patron_id,creator_id,tier_id,pledge_amount_usd,pledge_status,is_first_pledge,started_at,ended_at,pause_started_at,churn_reason
pl_000226,pa_00153,cr_0272,ti_00632,2.35,active,False,2024-03-08 00:00:00,,,
pl_000227,pa_00154,cr_0143,ti_00327,11.53,cancelled,True,2024-02-13 00:00:00,2024-06-12 00:00:00,,creator_removed
pl_000228,pa_00155,cr_0096,ti_00216,3.5,cancelled,True,2023-03-29 00:00:00,2024-01-23 00:00:00,,voluntary
pl_000229,pa_00155,cr_0174,ti_00397,2.2,cancelled,False,2023-03-23 00:00:00,2023-04-22 00:00:00,,voluntary
pl_000230,pa_00155,cr_0237,ti_00547,40.15,active,False,2023-03-13 00:00:00,,,
pl_000231,pa_00156,cr_0317,ti_00758,7.28,active,True,2023-06-03 00:00:00,,,
pl_000232,pa_00157,cr_0191,ti_00437,3.79,cancelled,True,2024-04-07 00:00:00,2024-10-04 00:00:00,,voluntary
pl_000233,pa_00158,cr_0468,ti_01282,13.94,active,True,2023-07-21 00:00:00,,,
pl_000234,pa_00159,cr_0265,ti_00615,2.87,cancelled,True,2023-12-04 00:00:00,2024-04-02 00:00:00,,payment_failed
pl_000235,pa_00160,cr_0485,ti_01349,4.4,cancelled,True,2023-04-21 00:00:00,2023-09-18 00:00:00,,voluntary
pl_000236,pa_00161,cr_0207,ti_00473,4.98,cancelled,True,2023-08-25 00:00:00,2024-06-20 00:00:00,,voluntary
pl_000237,pa_00161,cr_0240,ti_00552,2.97,cancelled,False,2023-08-19 00:00:00,2024-04-15 00:00:00,,payment_failed
pl_000238,pa_00161,cr_0009,ti_00018,3.3,cancelled,False,2023-09-10 00:00:00,2023-10-10 00:00:00,,voluntary
pl_000239,pa_00162,cr_0249,ti_00576,3.22,cancelled,True,2023-08-11 00:00:00,2023-09-10 00:00:00,,voluntary
pl_000240,pa_00163,cr_0084,ti_00191,4.71,cancelled,True,2023-07-02 00:00:00,2023-08-31 00:00:00,,voluntary
pl_000241,pa_00164,cr_0393,ti_01014,2.09,active,True,2023-09-16 00:00:00,,,
pl_000242,pa_00165,cr_0431,ti_01145,4.36,cancelled,True,2023-03-17 00:00:00,2023-05-16 00:00:00,,payment_failed
pl_000243,pa_00165,cr_0290,ti_00675,2.19,active,False,2023-03-21 00:00:00,,,
pl_000244,pa_00166,cr_0318,ti_00760,3.21,cancelled,True,2023-03-31 00:00:00,2023-07-29 00:00:00,,voluntary
pl_000245,pa_00166,cr_0238,ti_00548,2.62,active,False,2023-04-03 00:00:00,,,
pl_000246,pa_00166,cr_0418,ti_01104,28.71,cancelled,False,2023-04-07 00:00:00,2023-08-05 00:00:00,,payment_failed
pl_000247,pa_00167,cr_0154,ti_00352,11.01,cancelled,True,2023-11-17 00:00:00,2024-05-15 00:00:00,,voluntary
pl_000248,pa_00168,cr_0107,ti_00242,13.01,cancelled,True,2023-03-28 00:00:00,2024-02-21 00:00:00,,payment_failed
pl_000249,pa_00168,cr_0302,ti_00705,3.75,cancelled,False,2023-04-15 00:00:00,2023-12-11 00:00:00,,payment_failed
pl_000250,pa_00169,cr_0276,ti_00642,2.21,cancelled,True,2023-04-20 00:00:00,2023-05-20 00:00:00,,voluntary
pl_000251,pa_00170,cr_0153,ti_00349,11.06,cancelled,True,2023-03-01 00:00:00,2023-08-28 00:00:00,,voluntary
pl_000252,pa_00171,cr_0279,ti_00649,3.41,cancelled,True,2024-02-16 00:00:00,2024-05-16 00:00:00,,voluntary
pl_000253,pa_00172,cr_0200,ti_00456,3.38,cancelled,True,2023-08-07 00:00:00,2023-10-06 00:00:00,,voluntary
pl_000254,pa_00173,cr_0285,ti_00664,3.51,cancelled,True,2023-06-20 00:00:00,2023-08-19 00:00:00,,voluntary
pl_000255,pa_00173,cr_0298,ti_00695,12.92,cancelled,False,2023-06-20 00:00:00,2023-09-18 00:00:00,,voluntary
pl_000256,pa_00174,cr_0069,ti_00156,3.78,cancelled,True,2023-08-10 00:00:00,2024-03-07 00:00:00,,creator_removed
pl_000257,pa_00174,cr_0143,ti_00326,2.19,active,False,2023-07-17 00:00:00,,,
pl_000258,pa_00175,cr_0121,ti_00277,13.25,active,True,2023-07-02 00:00:00,,,
pl_000259,pa_00176,cr_0484,ti_01348,126.13,cancelled,True,2023-05-27 00:00:00,2024-11-17 00:00:00,,voluntary
pl_000260,pa_00176,cr_0053,ti_00121,13.59,cancelled,False,2023-06-03 00:00:00,2023-09-01 00:00:00,,voluntary
pl_000261,pa_00177,cr_0208,ti_00475,4.33,cancelled,True,2023-09-03 00:00:00,2023-12-02 00:00:00,,voluntary
pl_000262,pa_00178,cr_0274,ti_00636,2.35,cancelled,True,2023-02-21 00:00:00,2023-03-23 00:00:00,,voluntary
pl_000263,pa_00178,cr_0024,ti_00050,2.65,cancelled,False,2023-01-26 00:00:00,2023-08-24 00:00:00,,creator_removed
pl_000264,pa_00179,cr_0249,ti_00577,7.57,cancelled,True,2023-12-25 00:00:00,2024-03-24 00:00:00,,payment_failed
pl_000265,pa_00180,cr_0137,ti_00313,10.98,active,True,2023-03-23 00:00:00,,,
pl_000266,pa_00181,cr_0025,ti_00054,11.03,active,True,2023-11-03 00:00:00,,,
pl_000267,pa_00182,cr_0009,ti_00019,12.99,cancelled,True,2023-05-18 00:00:00,2023-12-14 00:00:00,,payment_failed
pl_000268,pa_00183,cr_0277,ti_00646,8.9,active,True,2023-06-01 00:00:00,,,
pl_000269,pa_00184,cr_0196,ti_00447,4.96,cancelled,True,2023-09-12 00:00:00,2023-10-12 00:00:00,,creator_removed
pl_000270,pa_00185,cr_0275,ti_00639,3.89,cancelled,True,2023-03-20 00:00:00,2023-09-16 00:00:00,,payment_failed
pl_000271,pa_00186,cr_0158,ti_00360,4.03,cancelled,True,2024-03-16 00:00:00,2024-04-15 00:00:00,,payment_failed
pl_000272,pa_00187,cr_0192,ti_00439,3.59,cancelled,True,2023-01-28 00:00:00,2023-02-27 00:00:00,,voluntary
pl_000273,pa_00188,cr_0125,ti_00286,10.23,active,True,2023-08-31 00:00:00,,,
pl_000274,pa_00188,cr_0306,ti_00718,3.46,cancelled,False,2023-09-15 00:00:00,2023-10-15 00:00:00,,creator_removed
pl_000275,pa_00188,cr_0066,ti_00149,4.0,cancelled,False,2023-09-03 00:00:00,2023-10-03 00:00:00,,payment_failed
pl_000276,pa_00189,cr_0256,ti_00594,7.84,cancelled,True,2023-03-12 00:00:00,2023-04-11 00:00:00,,voluntary
pl_000277,pa_00189,cr_0320,ti_00767,12.91,cancelled,False,2023-03-14 00:00:00,2023-06-12 00:00:00,,creator_removed
pl_000278,pa_00190,cr_0442,ti_01186,46.04,cancelled,True,2023-03-08 00:00:00,2023-05-07 00:00:00,,voluntary
pl_000279,pa_00191,cr_0484,ti_01346,11.14,active,True,2023-08-02 00:00:00,,,
pl_000280,pa_00192,cr_0433,ti_01153,2.95,active,True,2024-04-12 00:00:00,,,
pl_000281,pa_00192,cr_0459,ti_01245,2.15,cancelled,False,2024-04-29 00:00:00,2024-11-25 00:00:00,,voluntary
pl_000282,pa_00193,cr_0252,ti_00584,3.52,cancelled,True,2023-04-06 00:00:00,2023-05-06 00:00:00,,payment_failed
pl_000283,pa_00193,cr_0499,ti_01405,4.8,cancelled,False,2023-04-23 00:00:00,2023-06-22 00:00:00,,payment_failed
pl_000284,pa_00194,cr_0466,ti_01273,4.56,cancelled,True,2023-05-15 00:00:00,2024-05-09 00:00:00,,voluntary
pl_000285,pa_00195,cr_0276,ti_00643,9.51,cancelled,True,2023-01-24 00:00:00,2023-10-21 00:00:00,,voluntary
pl_000286,pa_00196,cr_0241,ti_00555,3.46,cancelled,True,2023-10-31 00:00:00,2024-01-29 00:00:00,,voluntary
pl_000287,pa_00197,cr_0050,ti_00113,2.79,cancelled,True,2023-11-28 00:00:00,2024-04-26 00:00:00,,voluntary
pl_000288,pa_00197,cr_0358,ti_00893,3.38,cancelled,False,2023-12-02 00:00:00,2024-03-01 00:00:00,,payment_failed
pl_000289,pa_00198,cr_0281,ti_00654,10.09,active,True,2024-01-09 00:00:00,,,
pl_000290,pa_00199,cr_0269,ti_00625,3.45,cancelled,True,2023-05-07 00:00:00,2024-10-28 00:00:00,,voluntary
pl_000291,pa_00200,cr_0235,ti_00540,4.58,cancelled,True,2023-09-07 00:00:00,2023-11-06 00:00:00,,voluntary
pl_000292,pa_00201,cr_0344,ti_00850,2.8,cancelled,True,2023-06-29 00:00:00,2024-06-23 00:00:00,,voluntary
pl_000293,pa_00201,cr_0250,ti_00578,2.7,cancelled,False,2023-06-10 00:00:00,2023-10-08 00:00:00,,voluntary
pl_000294,pa_00202,cr_0439,ti_01173,4.53,active,True,2024-01-22 00:00:00,,,
pl_000295,pa_00203,cr_0358,ti_00894,13.59,active,True,2023-05-05 00:00:00,,,
pl_000296,pa_00204,cr_0472,ti_01298,10.36,cancelled,True,2023-08-10 00:00:00,2023-09-09 00:00:00,,payment_failed
pl_000297,pa_00205,cr_0334,ti_00817,4.46,cancelled,True,2023-03-18 00:00:00,2023-12-13 00:00:00,,payment_failed
pl_000298,pa_00205,cr_0323,ti_00779,32.0,cancelled,False,2023-04-01 00:00:00,2023-06-30 00:00:00,,voluntary
pl_000299,pa_00205,cr_0450,ti_01210,4.55,cancelled,False,2023-03-25 00:00:00,2023-04-24 00:00:00,,voluntary
pl_000300,pa_00205,cr_0078,ti_00176,2.23,cancelled,False,2023-03-20 00:00:00,2024-05-13 00:00:00,,voluntary
pl_000301,pa_00206,cr_0306,ti_00719,11.14,cancelled,True,2023-04-04 00:00:00,2023-05-04 00:00:00,,payment_failed
pl_000302,pa_00207,cr_0036,ti_00081,4.53,cancelled,True,2024-02-11 00:00:00,2024-11-07 00:00:00,,voluntary
pl_000303,pa_00207,cr_0074,ti_00168,10.33,active,False,2024-01-16 00:00:00,,,
pl_000304,pa_00208,cr_0146,ti_00333,9.68,cancelled,True,2023-07-02 00:00:00,2023-08-01 00:00:00,,voluntary
pl_000305,pa_00209,cr_0316,ti_00756,146.41,active,True,2023-07-21 00:00:00,,,
pl_000306,pa_00209,cr_0024,ti_00050,2.65,active,False,2023-07-25 00:00:00,,,
pl_000307,pa_00209,cr_0439,ti_01173,4.53,cancelled,False,2023-07-14 00:00:00,2023-08-13 00:00:00,,payment_failed
pl_000308,pa_00210,cr_0210,ti_00482,40.53,active,True,2023-09-30 00:00:00,,,
pl_000309,pa_00211,cr_0194,ti_00444,11.02,active,True,2023-02-01 00:00:00,,,
pl_000310,pa_00212,cr_0074,ti_00167,3.66,active,True,2024-05-22 00:00:00,,,
pl_000311,pa_00213,cr_0096,ti_00216,3.5,active,True,2024-05-08 00:00:00,,,
pl_000312,pa_00214,cr_0079,ti_00179,2.91,active,True,2023-08-12 00:00:00,,,
pl_000313,pa_00215,cr_0135,ti_00307,4.57,active,True,2023-05-09 00:00:00,,,
pl_000314,pa_00216,cr_0113,ti_00257,3.97,active,True,2023-03-02 00:00:00,,,
pl_000315,pa_00216,cr_0103,ti_00232,2.83,cancelled,False,2023-03-13 00:00:00,2023-04-12 00:00:00,,payment_failed
pl_000316,pa_00216,cr_0462,ti_01258,9.88,cancelled,False,2023-03-18 00:00:00,2024-02-11 00:00:00,,creator_removed
pl_000317,pa_00217,cr_0226,ti_00517,2.07,cancelled,True,2023-11-20 00:00:00,2023-12-20 00:00:00,,payment_failed
pl_000318,pa_00218,cr_0069,ti_00156,3.78,active,True,2023-04-13 00:00:00,,,
pl_000319,pa_00219,cr_0010,ti_00020,4.45,cancelled,True,2023-07-27 00:00:00,2023-08-26 00:00:00,,payment_failed
pl_000320,pa_00219,cr_0163,ti_00373,12.31,cancelled,False,2023-07-29 00:00:00,2024-12-20 00:00:00,,voluntary
pl_000321,pa_00220,cr_0318,ti_00760,3.21,cancelled,True,2023-03-29 00:00:00,2023-06-27 00:00:00,,payment_failed
pl_000322,pa_00221,cr_0301,ti_00701,2.3,cancelled,True,2023-03-16 00:00:00,2023-04-15 00:00:00,,voluntary
pl_000323,pa_00222,cr_0453,ti_01224,108.22,cancelled,True,2023-08-19 00:00:00,2023-09-18 00:00:00,,payment_failed
pl_000324,pa_00222,cr_0079,ti_00179,2.91,active,False,2023-08-29 00:00:00,,,
pl_000325,pa_00222,cr_0397,ti_01029,2.17,cancelled,False,2023-08-23 00:00:00,2024-01-20 00:00:00,,payment_failed
pl_000326,pa_00222,cr_0277,ti_00645,2.4,cancelled,False,2023-08-26 00:00:00,2023-11-24 00:00:00,,voluntary
pl_000327,pa_00223,cr_0437,ti_01168,7.73,cancelled,True,2023-03-28 00:00:00,2023-04-27 00:00:00,,voluntary
pl_000328,pa_00224,cr_0174,ti_00397,2.2,active,True,2024-02-27 00:00:00,,,
pl_000329,pa_00225,cr_0236,ti_00544,31.58,cancelled,True,2023-05-09 00:00:00,2023-07-08 00:00:00,,creator_removed
pl_000330,pa_00225,cr_0426,ti_01130,34.62,cancelled,False,2023-05-26 00:00:00,2024-02-20 00:00:00,,payment_failed
pl_000331,pa_00226,cr_0105,ti_00237,3.03,cancelled,True,2023-08-17 00:00:00,2024-06-12 00:00:00,,payment_failed
pl_000332,pa_00227,cr_0337,ti_00827,4.6,active,True,2023-05-18 00:00:00,,,
pl_000333,pa_00227,cr_0093,ti_00209,3.77,cancelled,False,2023-05-06 00:00:00,2023-09-03 00:00:00,,voluntary
pl_000334,pa_00227,cr_0427,ti_01132,7.4,cancelled,False,2023-05-26 00:00:00,2023-07-25 00:00:00,,creator_removed
pl_000335,pa_00227,cr_0412,ti_01083,4.56,cancelled,False,2023-05-20 00:00:00,2023-06-19 00:00:00,,voluntary
pl_000336,pa_00228,cr_0157,ti_00357,3.81,cancelled,True,2023-09-30 00:00:00,2024-02-27 00:00:00,,payment_failed
pl_000337,pa_00229,cr_0076,ti_00171,2.5,cancelled,True,2023-06-04 00:00:00,2024-03-30 00:00:00,,voluntary
pl_000338,pa_00229,cr_0398,ti_01034,8.54,cancelled,False,2023-05-27 00:00:00,2023-08-25 00:00:00,,payment_failed
pl_000339,pa_00229,cr_0391,ti_01007,9.89,active,False,2023-05-28 00:00:00,,,
pl_000340,pa_00230,cr_0379,ti_00965,3.41,cancelled,True,2024-01-25 00:00:00,2024-02-24 00:00:00,,voluntary
pl_000341,pa_00231,cr_0405,ti_01061,22.42,active,True,2023-03-09 00:00:00,,,
pl_000342,pa_00232,cr_0402,ti_01048,7.8,active,True,2023-02-24 00:00:00,,,
pl_000343,pa_00232,cr_0457,ti_01239,43.24,cancelled,False,2023-02-13 00:00:00,2023-07-13 00:00:00,,payment_failed
pl_000344,pa_00233,cr_0332,ti_00812,13.28,cancelled,True,2023-05-31 00:00:00,2024-04-25 00:00:00,,payment_failed
pl_000345,pa_00233,cr_0188,ti_00429,3.84,active,False,2023-05-11 00:00:00,,,
pl_000346,pa_00233,cr_0172,ti_00393,4.44,cancelled,False,2023-05-12 00:00:00,2023-06-11 00:00:00,,voluntary
pl_000347,pa_00234,cr_0171,ti_00390,3.07,active,True,2024-04-21 00:00:00,,,
pl_000348,pa_00235,cr_0146,ti_00332,3.48,cancelled,True,2023-02-05 00:00:00,2023-11-02 00:00:00,,payment_failed
pl_000349,pa_00235,cr_0133,ti_00303,3.64,active,False,2023-02-12 00:00:00,,,
pl_000350,pa_00236,cr_0179,ti_00408,3.57,cancelled,True,2023-09-19 00:00:00,2023-10-19 00:00:00,,voluntary
pl_000351,pa_00237,cr_0147,ti_00335,13.44,active,True,2023-04-29 00:00:00,,,
pl_000352,pa_00238,cr_0076,ti_00171,2.5,cancelled,True,2023-12-04 00:00:00,2024-01-03 00:00:00,,voluntary
pl_000353,pa_00239,cr_0351,ti_00871,3.3,active,True,2024-01-10 00:00:00,,,
pl_000354,pa_00240,cr_0441,ti_01182,37.06,active,True,2023-03-20 00:00:00,,,
pl_000355,pa_00240,cr_0391,ti_01007,9.89,cancelled,False,2023-03-23 00:00:00,2023-04-22 00:00:00,,voluntary
pl_000356,pa_00241,cr_0264,ti_00613,4.48,cancelled,True,2023-03-06 00:00:00,2023-06-04 00:00:00,,voluntary
pl_000357,pa_00242,cr_0381,ti_00972,2.69,active,True,2023-07-09 00:00:00,,,
pl_000358,pa_00243,cr_0458,ti_01241,2.38,cancelled,True,2023-05-25 00:00:00,2024-12-15 00:00:00,,voluntary
pl_000359,pa_00244,cr_0420,ti_01109,9.29,cancelled,True,2024-04-01 00:00:00,2024-05-01 00:00:00,,voluntary
pl_000360,pa_00245,cr_0036,ti_00081,4.53,active,True,2023-09-06 00:00:00,,,
pl_000361,pa_00245,cr_0193,ti_00441,4.64,cancelled,False,2023-09-10 00:00:00,2023-11-09 00:00:00,,payment_failed
pl_000362,pa_00245,cr_0390,ti_01002,2.84,active,False,2023-09-23 00:00:00,,,
pl_000363,pa_00246,cr_0148,ti_00336,2.45,cancelled,True,2023-07-01 00:00:00,2023-09-29 00:00:00,,voluntary
pl_000364,pa_00246,cr_0031,ti_00068,4.04,cancelled,False,2023-06-10 00:00:00,2023-08-09 00:00:00,,payment_failed
pl_000365,pa_00247,cr_0347,ti_00860,14.89,active,True,2023-11-18 00:00:00,,,
pl_000366,pa_00248,cr_0002,ti_00003,2.52,cancelled,True,2024-04-17 00:00:00,2024-10-14 00:00:00,,payment_failed
pl_000367,pa_00248,cr_0194,ti_00444,11.02,cancelled,False,2024-04-03 00:00:00,2024-05-03 00:00:00,,creator_removed
pl_000368,pa_00249,cr_0196,ti_00448,10.15,cancelled,True,2023-06-16 00:00:00,2023-11-13 00:00:00,,voluntary
pl_000369,pa_00249,cr_0038,ti_00087,2.55,cancelled,False,2023-06-21 00:00:00,2023-08-20 00:00:00,,voluntary
pl_000370,pa_00250,cr_0124,ti_00283,2.35,cancelled,True,2023-01-25 00:00:00,2023-03-26 00:00:00,,payment_failed
pl_000371,pa_00250,cr_0254,ti_00589,2.83,active,False,2023-02-06 00:00:00,,,
pl_000372,pa_00251,cr_0186,ti_00426,7.61,cancelled,True,2023-10-30 00:00:00,2023-12-29 00:00:00,,creator_removed
pl_000373,pa_00251,cr_0390,ti_01003,7.45,active,False,2023-10-28 00:00:00,,,
pl_000374,pa_00252,cr_0071,ti_00161,13.4,cancelled,True,2024-01-09 00:00:00,2024-11-04 00:00:00,,payment_failed
pl_000375,pa_00252,cr_0185,ti_00424,9.54,active,False,2023-12-20 00:00:00,,,
pl_000376,pa_00253,cr_0322,ti_00774,2.98,active,True,2023-08-19 00:00:00,,,
pl_000377,pa_00254,cr_0257,ti_00596,13.02,cancelled,True,2023-03-27 00:00:00,2023-04-26 00:00:00,,payment_failed
pl_000378,pa_00255,cr_0467,ti_01277,2.2,cancelled,True,2023-12-15 00:00:00,2024-02-13 00:00:00,,voluntary
pl_000379,pa_00255,cr_0049,ti_00112,12.28,cancelled,False,2023-12-21 00:00:00,2024-01-20 00:00:00,,payment_failed
pl_000380,pa_00255,cr_0168,ti_00383,2.98,active,False,2023-12-05 00:00:00,,,
pl_000381,pa_00256,cr_0115,ti_00261,2.64,cancelled,True,2023-11-29 00:00:00,2024-01-28 00:00:00,,voluntary
pl_000382,pa_00257,cr_0354,ti_00880,3.71,cancelled,True,2023-02-28 00:00:00,2023-08-27 00:00:00,,voluntary
pl_000383,pa_00258,cr_0076,ti_00172,13.39,active,True,2023-05-30 00:00:00,,,
pl_000384,pa_00259,cr_0182,ti_00416,14.15,cancelled,True,2023-07-03 00:00:00,2023-08-02 00:00:00,,payment_failed
pl_000385,pa_00259,cr_0196,ti_00448,10.15,cancelled,False,2023-06-13 00:00:00,2023-07-13 00:00:00,,payment_failed
pl_000386,pa_00260,cr_0111,ti_00254,11.37,cancelled,True,2024-04-06 00:00:00,2024-10-03 00:00:00,,creator_removed
pl_000387,pa_00261,cr_0275,ti_00641,42.37,cancelled,True,2023-10-13 00:00:00,2023-11-12 00:00:00,,creator_removed
pl_000388,pa_00262,cr_0035,ti_00078,2.67,cancelled,True,2023-12-09 00:00:00,2024-02-07 00:00:00,,voluntary
pl_000389,pa_00263,cr_0453,ti_01221,4.23,active,True,2023-04-07 00:00:00,,,
pl_000390,pa_00264,cr_0192,ti_00439,3.59,cancelled,True,2023-07-02 00:00:00,2023-10-30 00:00:00,,voluntary
pl_000391,pa_00265,cr_0187,ti_00428,13.98,cancelled,True,2023-03-06 00:00:00,2023-04-05 00:00:00,,voluntary
pl_000392,pa_00266,cr_0165,ti_00378,8.21,active,True,2023-11-15 00:00:00,,,
pl_000393,pa_00267,cr_0287,ti_00668,3.87,cancelled,True,2023-11-21 00:00:00,2024-01-20 00:00:00,,voluntary
pl_000394,pa_00268,cr_0450,ti_01210,4.55,active,True,2023-07-02 00:00:00,,,
pl_000395,pa_00269,cr_0134,ti_00305,2.02,active,True,2023-07-21 00:00:00,,,
pl_000396,pa_00270,cr_0190,ti_00435,12.4,cancelled,True,2023-10-15 00:00:00,2023-11-14 00:00:00,,voluntary
pl_000397,pa_00270,cr_0416,ti_01097,11.43,cancelled,False,2023-10-09 00:00:00,2024-01-07 00:00:00,,payment_failed
pl_000398,pa_00270,cr_0299,ti_00697,3.55,cancelled,False,2023-10-04 00:00:00,2023-11-03 00:00:00,,voluntary
pl_000399,pa_00270,cr_0194,ti_00444,11.02,active,False,2023-10-21 00:00:00,,,
pl_000400,pa_00271,cr_0350,ti_00868,4.6,active,True,2023-06-22 00:00:00,,,
pl_000401,pa_00271,cr_0045,ti_00104,9.07,cancelled,False,2023-05-30 00:00:00,2023-09-27 00:00:00,,voluntary
pl_000402,pa_00272,cr_0370,ti_00935,3.19,cancelled,True,2023-08-23 00:00:00,2023-09-22 00:00:00,,voluntary
pl_000403,pa_00272,cr_0115,ti_00262,11.76,cancelled,False,2023-09-12 00:00:00,2023-10-12 00:00:00,,payment_failed
pl_000404,pa_00273,cr_0219,ti_00503,14.95,cancelled,True,2023-06-21 00:00:00,2024-11-12 00:00:00,,voluntary
pl_000405,pa_00273,cr_0093,ti_00209,3.77,active,False,2023-06-01 00:00:00,,,
pl_000406,pa_00273,cr_0092,ti_00208,7.32,active,False,2023-06-07 00:00:00,,,
pl_000407,pa_00274,cr_0062,ti_00141,10.95,cancelled,True,2023-05-10 00:00:00,2023-08-08 00:00:00,,voluntary
pl_000408,pa_00275,cr_0467,ti_01277,2.2,active,True,2023-10-31 00:00:00,,,
pl_000409,pa_00275,cr_0162,ti_00371,12.05,cancelled,False,2023-11-12 00:00:00,2023-12-12 00:00:00,,creator_removed
pl_000410,pa_00276,cr_0214,ti_00491,7.9,cancelled,True,2023-07-12 00:00:00,2024-05-07 00:00:00,,voluntary
pl_000411,pa_00276,cr_0258,ti_00597,4.17,cancelled,False,2023-06-24 00:00:00,2023-07-24 00:00:00,,payment_failed
pl_000412,pa_00277,cr_0459,ti_01245,2.15,cancelled,True,2024-03-07 00:00:00,2024-06-05 00:00:00,,payment_failed
pl_000413,pa_00277,cr_0475,ti_01310,14.37,active,False,2024-03-09 00:00:00,,,
pl_000414,pa_00277,cr_0495,ti_01392,105.77,cancelled,False,2024-02-18 00:00:00,2024-03-19 00:00:00,,payment_failed
pl_000415,pa_00277,cr_0169,ti_00386,4.44,active,False,2024-02-24 00:00:00,,,
pl_000416,pa_00278,cr_0088,ti_00199,4.39,cancelled,True,2024-01-23 00:00:00,2024-02-22 00:00:00,,voluntary
pl_000417,pa_00279,cr_0110,ti_00250,2.52,active,True,2023-10-19 00:00:00,,,
pl_000418,pa_00280,cr_0103,ti_00233,14.71,cancelled,True,2024-04-15 00:00:00,2024-05-15 00:00:00,,creator_removed
pl_000419,pa_00281,cr_0350,ti_00869,13.4,cancelled,True,2023-08-21 00:00:00,2024-02-17 00:00:00,,voluntary
pl_000420,pa_00282,cr_0293,ti_00682,3.61,active,True,2023-06-17 00:00:00,,,
pl_000421,pa_00282,cr_0016,ti_00035,13.88,cancelled,False,2023-06-16 00:00:00,2023-12-13 00:00:00,,voluntary
pl_000422,pa_00283,cr_0142,ti_00324,9.51,cancelled,True,2023-03-30 00:00:00,2023-04-29 00:00:00,,voluntary
pl_000423,pa_00284,cr_0231,ti_00530,11.63,cancelled,True,2023-09-27 00:00:00,2023-10-27 00:00:00,,voluntary
pl_000424,pa_00285,cr_0386,ti_00989,14.84,cancelled,True,2023-06-24 00:00:00,2023-07-24 00:00:00,,payment_failed
pl_000425,pa_00285,cr_0263,ti_00611,13.87,cancelled,False,2023-06-27 00:00:00,2023-07-27 00:00:00,,voluntary
pl_000426,pa_00286,cr_0381,ti_00972,2.69,cancelled,True,2023-06-18 00:00:00,2024-09-10 00:00:00,,payment_failed
pl_000427,pa_00286,cr_0419,ti_01105,4.9,cancelled,False,2023-06-03 00:00:00,2023-07-03 00:00:00,,voluntary
pl_000428,pa_00286,cr_0429,ti_01138,2.17,cancelled,False,2023-06-07 00:00:00,2023-07-07 00:00:00,,voluntary
pl_000429,pa_00286,cr_0422,ti_01115,4.83,cancelled,False,2023-06-17 00:00:00,2023-09-15 00:00:00,,creator_removed
pl_000430,pa_00287,cr_0416,ti_01096,4.42,cancelled,True,2023-06-11 00:00:00,2023-08-10 00:00:00,,payment_failed
pl_000431,pa_00287,cr_0436,ti_01164,3.17,active,False,2023-05-18 00:00:00,,,
pl_000432,pa_00288,cr_0485,ti_01350,10.32,cancelled,True,2023-10-28 00:00:00,2023-11-27 00:00:00,,voluntary
pl_000433,pa_00289,cr_0147,ti_00335,13.44,cancelled,True,2023-06-08 00:00:00,2023-10-06 00:00:00,,voluntary
pl_000434,pa_00290,cr_0495,ti_01389,2.95,cancelled,True,2023-06-07 00:00:00,2023-09-05 00:00:00,,creator_removed
pl_000435,pa_00290,cr_0230,ti_00528,11.72,cancelled,False,2023-06-22 00:00:00,2023-10-20 00:00:00,,voluntary
pl_000436,pa_00290,cr_0297,ti_00692,3.75,active,False,2023-06-04 00:00:00,,,
pl_000437,pa_00291,cr_0025,ti_00053,3.18,cancelled,True,2023-04-17 00:00:00,2023-07-16 00:00:00,,voluntary
pl_000438,pa_00292,cr_0252,ti_00584,3.52,cancelled,True,2023-12-05 00:00:00,2024-02-03 00:00:00,,creator_removed
pl_000439,pa_00293,cr_0092,ti_00208,7.32,cancelled,True,2023-12-14 00:00:00,2024-05-12 00:00:00,,voluntary
pl_000440,pa_00294,cr_0330,ti_00806,43.23,cancelled,True,2023-02-16 00:00:00,2023-10-14 00:00:00,,creator_removed
pl_000441,pa_00294,cr_0050,ti_00114,8.8,cancelled,False,2023-02-21 00:00:00,2023-03-23 00:00:00,,voluntary
pl_000442,pa_00295,cr_0128,ti_00291,4.72,active,True,2023-04-09 00:00:00,,,
pl_000443,pa_00295,cr_0426,ti_01128,4.63,cancelled,False,2023-04-13 00:00:00,2023-12-09 00:00:00,,voluntary
pl_000444,pa_00296,cr_0239,ti_00550,3.91,cancelled,True,2023-09-21 00:00:00,2024-12-14 00:00:00,,voluntary
pl_000445,pa_00297,cr_0421,ti_01112,4.62,cancelled,True,2023-09-21 00:00:00,2023-11-20 00:00:00,,voluntary
pl_000446,pa_00298,cr_0174,ti_00397,2.2,cancelled,True,2023-10-25 00:00:00,2024-04-22 00:00:00,,voluntary
pl_000447,pa_00299,cr_0134,ti_00305,2.02,cancelled,True,2023-08-03 00:00:00,2024-08-27 00:00:00,,voluntary
pl_000448,pa_00300,cr_0029,ti_00063,2.36,active,True,2023-05-28 00:00:00,,,
pl_000449,pa_00300,cr_0017,ti_00036,3.89,active,False,2023-05-26 00:00:00,,,
pl_000450,pa_00301,cr_0193,ti_00441,4.64,cancelled,True,2023-05-23 00:00:00,2023-11-19 00:00:00,,voluntary
