tier_id,creator_id,tier_name,tier_rank,price_usd,description,is_active,created_at,archived_at
ti_01046,cr_0401,Founder,4,96.71,Founder tier - Access to exclusive content,True,2021-07-14 00:00:00,
ti_01047,cr_0402,Reader,1,2.01,Reader tier - Access to exclusive content,True,2022-01-07 00:00:00,
ti_01048,cr_0402,Premium,2,7.8,Premium tier - Access to exclusive content,True,2022-01-07 00:00:00,
ti_01049,cr_0402,Hero,3,20.74,Hero tier - Access to exclusive content,True,2022-01-11 00:00:00,
ti_01050,cr_0402,Ultimate,4,129.95,Ultimate tier - Access to exclusive content,True,2022-01-11 00:00:00,
ti_01051,cr_0403,Viewer,1,3.91,Viewer tier - Access to exclusive content,True,2022-06-11 00:00:00,
ti_01052,cr_0403,Insider,2,8.87,Insider tier - Access to exclusive content,True,2022-06-06 00:00:00,
ti_01053,cr_0403,Hero,3,23.11,Hero tier - Access to exclusive content,True,2022-06-06 00:00:00,
ti_01054,cr_0403,Ultimate,4,95.16,Ultimate tier - Access to exclusive content,True,2022-06-10 00:00:00,
ti_01055,cr_0404,Reader,1,3.22,Reader tier - Access to exclusive content,True,2021-01-13 00:00:00,
ti_01056,cr_0404,Premium,2,12.2,Premium tier - Access to exclusive content,True,2021-01-11 00:00:00,
ti_01057,cr_0404,Champion,3,23.65,Champion tier - Access to exclusive content,True,2021-01-12 00:00:00,
ti_01058,cr_0404,Executive,4,102.65,Executive tier - Access to exclusive content,True,2021-01-11 00:00:00,
ti_01059,cr_0405,Listener,1,4.53,Listener tier - Access to exclusive content,True,2021-01-16 00:00:00,
ti_01060,cr_0405,VIP,2,11.16,VIP tier - Access to exclusive content,True,2021-01-14 00:00:00,
ti_01061,cr_0405,Elite,3,22.42,Elite tier - Access to exclusive content,True,2021-01-17 00:00:00,
ti_01062,cr_0406,Listener,1,3.02,Listener tier - Access to exclusive content,True,2021-09-11 00:00:00,
ti_01063,cr_0406,Plus,2,13.51,Plus tier - Access to exclusive content,True,2021-09-13 00:00:00,
ti_01064,cr_0406,Benefactor,3,44.15,Benefactor tier - Access to exclusive content,True,2021-09-08 00:00:00,
ti_01065,cr_0406,Executive,4,145.57,Executive tier - Access to exclusive content,True,2021-09-10 00:00:00,
ti_01066,cr_0407,Supporter,1,3.13,Supporter tier - Access to exclusive content,True,2022-02-11 00:00:00,
ti_01067,cr_0407,Member,2,12.16,Member tier - Access to exclusive content,True,2022-02-07 00:00:00,
ti_01068,cr_0407,Hero,3,48.81,Hero tier - Access to exclusive content,True,2022-02-11 00:00:00,
ti_01069,cr_0408,Listener,1,4.1,Listener tier - Access to exclusive content,True,2022-04-08 00:00:00,
ti_01070,cr_0408,Member,2,7.4,Member tier - Access to exclusive content,True,2022-04-10 00:00:00,
ti_01071,cr_0408,Patron,3,30.25,Patron tier - Access to exclusive content,True,2022-04-10 00:00:00,
ti_01072,cr_0409,Reader,1,4.14,Reader tier - Access to exclusive content,True,2021-01-16 00:00:00,
ti_01073,cr_0409,Premium,2,12.34,Premium tier - Access to exclusive content,True,2021-01-12 00:00:00,
ti_01074,cr_0409,Champion,3,42.97,Champion tier - Access to exclusive content,True,2021-01-16 00:00:00,
ti_01075,cr_0409,Whale,4,99.26,Whale tier - Access to exclusive content,True,2021-01-11 00:00:00,
ti_01076,cr_0410,Listener,1,4.58,Listener tier - Access to exclusive content,True,2021-05-14 00:00:00,
ti_01077,cr_0410,Premium,2,11.86,Premium tier - Access to exclusive content,True,2021-05-13 00:00:00,
ti_01078,cr_0410,Benefactor,3,39.29,Benefactor tier - Access to exclusive content,True,2021-05-12 00:00:00,
ti_01079,cr_0411,Listener,1,2.76,Listener tier - Access to exclusive content,True,2021-03-15 00:00:00,
ti_01080,cr_0411,Member,2,14.83,Member tier - Access to exclusive content,True,2021-03-17 00:00:00,
ti_01081,cr_0411,Champion,3,45.99,Champion tier - Access to exclusive content,True,2021-03-15 00:00:00,
ti_01082,cr_0411,Ultimate,4,115.97,Ultimate tier - Access to exclusive content,True,2021-03-15 00:00:00,
ti_01083,cr_0412,Supporter,1,4.56,Supporter tier - Access to exclusive content,True,2022-03-12 00:00:00,
ti_01084,cr_0412,VIP,2,14.34,VIP tier - Access to exclusive content,True,2022-03-07 00:00:00,
ti_01085,cr_0412,Champion,3,23.06,Champion tier - Access to exclusive content,True,2022-03-11 00:00:00,
ti_01086,cr_0413,Viewer,1,4.71,Viewer tier - Access to exclusive content,True,2021-10-08 00:00:00,
ti_01087,cr_0413,Premium,2,12.11,Premium tier - Access to exclusive content,True,2021-10-09 00:00:00,
ti_01088,cr_0413,Elite,3,46.21,Elite tier - Access to exclusive content,True,2021-10-09 00:00:00,
ti_01089,cr_0413,Ultimate,4,139.99,Ultimate tier - Access to exclusive content,True,2021-10-12 00:00:00,
ti_01090,cr_0414,Fan,1,3.28,Fan tier - Access to exclusive content,True,2021-05-12 00:00:00,
ti_01091,cr_0414,Member,2,10.63,Member tier - Access to exclusive content,True,2021-05-16 00:00:00,
ti_01092,cr_0414,Elite,3,37.44,Elite tier - Access to exclusive content,True,2021-05-11 00:00:00,
ti_01093,cr_0415,Listener,1,3.42,Listener tier - Access to exclusive content,True,2022-05-06 00:00:00,
ti_01094,cr_0415,Member,2,9.87,Member tier - Access to exclusive content,True,2022-05-09 00:00:00,
ti_01095,cr_0415,Benefactor,3,37.53,Benefactor tier - Access to exclusive content,True,2022-05-12 00:00:00,
ti_01096,cr_0416,Supporter,1,4.42,Supporter tier - Access to exclusive content,True,2022-03-13 00:00:00,
ti_01097,cr_0416,Premium,2,11.43,Premium tier - Access to exclusive content,True,2022-03-07 00:00:00,
ti_01098,cr_0416,Elite,3,48.04,Elite tier - Access to exclusive content,True,2022-03-09 00:00:00,
ti_01099,cr_0417,Reader,1,4.38,Reader tier - Access to exclusive content,True,2022-06-06 00:00:00,
ti_01100,cr_0417,VIP,2,9.67,VIP tier - Access to exclusive content,True,2022-06-06 00:00:00,
ti_01101,cr_0417,Benefactor,3,27.17,Benefactor tier - Access to exclusive content,True,2022-06-07 00:00:00,
ti_01102,cr_0418,Reader,1,2.51,Reader tier - Access to exclusive content,True,2021-07-15 00:00:00,
ti_01103,cr_0418,Insider,2,9.46,Insider tier - Access to exclusive content,True,2021-07-11 00:00:00,
ti_01104,cr_0418,Patron,3,28.71,Patron tier - Access to exclusive content,True,2021-07-12 00:00:00,
ti_01105,cr_0419,Viewer,1,4.9,Viewer tier - Access to exclusive content,True,2022-06-05 00:00:00,
ti_01106,cr_0419,Insider,2,8.48,Insider tier - Access to exclusive content,True,2022-06-08 00:00:00,
ti_01107,cr_0419,Elite,3,41.93,Elite tier - Access to exclusive content,True,2022-06-08 00:00:00,
ti_01108,cr_0420,Viewer,1,2.71,Viewer tier - Access to exclusive content,True,2021-05-16 00:00:00,
ti_01109,cr_0420,Premium,2,9.29,Premium tier - Access to exclusive content,True,2021-05-15 00:00:00,
ti_01110,cr_0420,Champion,3,26.15,Champion tier - Access to exclusive content,True,2021-05-17 00:00:00,
ti_01111,cr_0420,Ultimate,4,78.92,Ultimate tier - Access to exclusive content,True,2021-05-11 00:00:00,
ti_01112,cr_0421,Fan,1,4.62,Fan tier - Access to exclusive content,True,2022-01-12 00:00:00,
ti_01113,cr_0421,Member,2,9.55,Member tier - Access to exclusive content,True,2022-01-07 00:00:00,
ti_01114,cr_0421,Patron,3,28.03,Patron tier - Access to exclusive content,True,2022-01-07 00:00:00,
ti_01115,cr_0422,Listener,1,4.83,Listener tier - Access to exclusive content,True,2021-01-11 00:00:00,
ti_01116,cr_0422,VIP,2,9.57,VIP tier - Access to exclusive content,True,2021-01-12 00:00:00,
ti_01117,cr_0422,Benefactor,3,23.82,Benefactor tier - Access to exclusive content,True,2021-01-12 00:00:00,
ti_01118,cr_0423,Viewer,1,3.36,Viewer tier - Access to exclusive content,True,2021-10-13 00:00:00,
ti_01119,cr_0423,Insider,2,12.38,Insider tier - Access to exclusive content,True,2021-10-13 00:00:00,
ti_01120,cr_0423,Hero,3,23.41,Hero tier - Access to exclusive content,True,2021-10-10 00:00:00,
ti_01121,cr_0424,Viewer,1,4.41,Viewer tier - Access to exclusive content,True,2021-06-15 00:00:00,
ti_01122,cr_0424,VIP,2,9.4,VIP tier - Access to exclusive content,True,2021-06-16 00:00:00,
ti_01123,cr_0424,Benefactor,3,28.54,Benefactor tier - Access to exclusive content,True,2021-06-14 00:00:00,
ti_01124,cr_0424,Ultimate,4,131.72,Ultimate tier - Access to exclusive content,True,2021-06-12 00:00:00,
ti_01125,cr_0425,Viewer,1,2.05,Viewer tier - Access to exclusive content,True,2021-12-10 00:00:00,
ti_01126,cr_0425,Insider,2,12.6,Insider tier - Access to exclusive content,True,2021-12-08 00:00:00,
ti_01127,cr_0425,Patron,3,35.99,Patron tier - Access to exclusive content,True,2021-12-08 00:00:00,
ti_01128,cr_0426,Reader,1,4.63,Reader tier - Access to exclusive content,True,2021-09-09 00:00:00,
ti_01129,cr_0426,Plus,2,8.34,Plus tier - Access to exclusive content,True,2021-09-13 00:00:00,
ti_01130,cr_0426,Hero,3,34.62,Hero tier - Access to exclusive content,True,2021-09-08 00:00:00,
ti_01131,cr_0427,Viewer,1,3.74,Viewer tier - Access to exclusive content,True,2021-02-12 00:00:00,
ti_01132,cr_0427,VIP,2,7.4,VIP tier - Access to exclusive content,True,2021-02-12 00:00:00,
ti_01133,cr_0427,Benefactor,3,20.97,Benefactor tier - Access to exclusive content,True,2021-02-11 00:00:00,
ti_01134,cr_0427,Whale,4,129.25,Whale tier - Access to exclusive content,True,2021-02-15 00:00:00,
ti_01135,cr_0428,Fan,1,4.77,Fan tier - Access to exclusive content,True,2021-08-15 00:00:00,
ti_01136,cr_0428,VIP,2,9.98,VIP tier - Access to exclusive content,True,2021-08-12 00:00:00,
ti_01137,cr_0428,Elite,3,34.67,Elite tier - Access to exclusive content,True,2021-08-09 00:00:00,
ti_01138,cr_0429,Fan,1,2.17,Fan tier - Access to exclusive content,True,2022-06-06 00:00:00,
ti_01139,cr_0429,Insider,2,7.42,Insider tier - Access to exclusive content,True,2022-06-05 00:00:00,
ti_01140,cr_0429,Hero,3,21.64,Hero tier - Access to exclusive content,True,2022-06-11 00:00:00,
ti_01141,cr_0429,Whale,4,113.4,Whale tier - Access to exclusive content,True,2022-06-08 00:00:00,
ti_01142,cr_0430,Fan,1,2.59,Fan tier - Access to exclusive content,True,2021-08-15 00:00:00,
ti_01143,cr_0430,Premium,2,11.75,Premium tier - Access to exclusive content,True,2021-08-15 00:00:00,
ti_01144,cr_0430,Patron,3,23.3,Patron tier - Access to exclusive content,True,2021-08-14 00:00:00,
ti_01145,cr_0431,Listener,1,4.36,Listener tier - Access to exclusive content,True,2021-10-13 00:00:00,
ti_01146,cr_0431,Member,2,9.05,Member tier - Access to exclusive content,True,2021-10-13 00:00:00,
ti_01147,cr_0431,Hero,3,43.48,Hero tier - Access to exclusive content,True,2021-10-13 00:00:00,
ti_01148,cr_0431,Legend,4,86.69,Legend tier - Access to exclusive content,True,2021-10-09 00:00:00,
ti_01149,cr_0432,Viewer,1,2.63,Viewer tier - Access to exclusive content,True,2021-03-15 00:00:00,
ti_01150,cr_0432,Member,2,7.01,Member tier - Access to exclusive content,True,2021-03-13 00:00:00,
ti_01151,cr_0432,Champion,3,35.65,Champion tier - Access to exclusive content,True,2021-03-14 00:00:00,
ti_01152,cr_0432,Ultimate,4,132.55,Ultimate tier - Access to exclusive content,True,2021-03-15 00:00:00,
ti_01153,cr_0433,Viewer,1,2.95,Viewer tier - Access to exclusive content,True,2022-03-08 00:00:00,
ti_01154,cr_0433,Member,2,14.11,Member tier - Access to exclusive content,True,2022-03-10 00:00:00,
ti_01155,cr_0433,Benefactor,3,30.52,Benefactor tier - Access to exclusive content,True,2022-03-07 00:00:00,
ti_01156,cr_0434,Fan,1,2.46,Fan tier - Access to exclusive content,True,2021-05-11 00:00:00,
ti_01157,cr_0434,VIP,2,13.24,VIP tier - Access to exclusive content,True,2021-05-17 00:00:00,
ti_01158,cr_0434,Patron,3,31.0,Patron tier - Access to exclusive content,True,2021-05-17 00:00:00,
ti_01159,cr_0434,Ultimate,4,122.12,Ultimate tier - Access to exclusive content,True,2021-05-16 00:00:00,
ti_01160,cr_0435,Supporter,1,4.34,Supporter tier - Access to exclusive content,True,2021-02-16 00:00:00,
ti_01161,cr_0435,Member,2,10.95,Member tier - Access to exclusive content,True,2021-02-12 00:00:00,
ti_01162,cr_0435,Champion,3,35.03,Champion tier - Access to exclusive content,True,2021-02-11 00:00:00,
ti_01163,cr_0435,Founder,4,138.24,Founder tier - Access to exclusive content,True,2021-02-12 00:00:00,
ti_01164,cr_0436,Reader,1,3.17,Reader tier - Access to exclusive content,True,2022-07-11 00:00:00,
ti_01165,cr_0436,Plus,2,7.76,Plus tier - Access to exclusive content,True,2022-07-07 00:00:00,
ti_01166,cr_0436,Hero,3,42.22,Hero tier - Access to exclusive content,True,2022-07-06 00:00:00,
ti_01167,cr_0437,Supporter,1,2.56,Supporter tier - Access to exclusive content,True,2022-04-09 00:00:00,
ti_01168,cr_0437,Premium,2,7.73,Premium tier - Access to exclusive content,True,2022-04-08 00:00:00,
ti_01169,cr_0437,Hero,3,46.76,Hero tier - Access to exclusive content,True,2022-04-07 00:00:00,
ti_01170,cr_0438,Viewer,1,3.65,Viewer tier - Access to exclusive content,True,2022-07-09 00:00:00,
ti_01171,cr_0438,Premium,2,12.38,Premium tier - Access to exclusive content,True,2022-07-06 00:00:00,
ti_01172,cr_0438,Hero,3,34.19,Hero tier - Access to exclusive content,True,2022-07-09 00:00:00,
ti_01173,cr_0439,Fan,1,4.53,Fan tier - Access to exclusive content,True,2021-10-11 00:00:00,
ti_01174,cr_0439,Insider,2,14.85,Insider tier - Access to exclusive content,True,2021-10-10 00:00:00,
ti_01175,cr_0439,Benefactor,3,29.09,Benefactor tier - Access to exclusive content,True,2021-10-10 00:00:00,
ti_01176,cr_0439,Legend,4,101.25,Legend tier - Access to exclusive content,True,2021-10-14 00:00:00,
ti_01177,cr_0440,Fan,1,3.65,Fan tier - Access to exclusive content,True,2022-06-08 00:00:00,
ti_01178,cr_0440,Member,2,12.22,Member tier - Access to exclusive content,True,2022-06-10 00:00:00,
ti_01179,cr_0440,Patron,3,30.94,Patron tier - Access to exclusive content,True,2022-06-11 00:00:00,
ti_01180,cr_0441,Listener,1,3.69,Listener tier - Access to exclusive content,True,2021-03-12 00:00:00,
ti_01181,cr_0441,Premium,2,12.71,Premium tier - Access to exclusive content,True,2021-03-17 00:00:00,
ti_01182,cr_0441,Benefactor,3,37.06,Benefactor tier - Access to exclusive content,True,2021-03-12 00:00:00,
ti_01183,cr_0441,Legend,4,107.41,Legend tier - Access to exclusive content,True,2021-03-13 00:00:00,
ti_01184,cr_0442,Listener,1,2.43,Listener tier - Access to exclusive content,True,2022-02-06 00:00:00,
ti_01185,cr_0442,Member,2,14.61,Member tier - Access to exclusive content,True,2022-02-10 00:00:00,
ti_01186,cr_0442,Elite,3,46.04,Elite tier - Access to exclusive content,True,2022-02-07 00:00:00,
ti_01187,cr_0443,Fan,1,2.25,Fan tier - Access to exclusive content,True,2021-08-14 00:00:00,
ti_01188,cr_0443,Insider,2,7.14,Insider tier - Access to exclusive content,True,2021-08-11 00:00:00,
ti_01189,cr_0443,Benefactor,3,43.34,Benefactor tier - Access to exclusive content,True,2021-08-11 00:00:00,
ti_01190,cr_0444,Viewer,1,3.09,Viewer tier - Access to exclusive content,True,2022-01-12 00:00:00,
ti_01191,cr_0444,VIP,2,9.89,VIP tier - Access to exclusive content,True,2022-01-11 00:00:00,
ti_01192,cr_0444,Elite,3,28.08,Elite tier - Access to exclusive content,True,2022-01-06 00:00:00,
ti_01193,cr_0445,Reader,1,4.17,Reader tier - Access to exclusive content,True,2021-04-12 00:00:00,
ti_01194,cr_0445,Plus,2,12.18,Plus tier - Access to exclusive content,True,2021-04-16 00:00:00,
ti_01195,cr_0445,Elite,3,38.54,Elite tier - Access to exclusive content,True,2021-04-15 00:00:00,
ti_01196,cr_0445,Legend,4,115.93,Legend tier - Access to exclusive content,True,2021-04-17 00:00:00,
ti_01197,cr_0446,Supporter,1,2.58,Supporter tier - Access to exclusive content,True,2021-12-07 00:00:00,
ti_01198,cr_0446,VIP,2,10.27,VIP tier - Access to exclusive content,True,2021-12-08 00:00:00,
ti_01199,cr_0446,Elite,3,21.58,Elite tier - Access to exclusive content,True,2021-12-07 00:00:00,
ti_01200,cr_0447,Reader,1,3.61,Reader tier - Access to exclusive content,True,2022-05-07 00:00:00,
ti_01201,cr_0447,Premium,2,7.76,Premium tier - Access to exclusive content,True,2022-05-11 00:00:00,
ti_01202,cr_0447,Patron,3,33.82,Patron tier - Access to exclusive content,True,2022-05-08 00:00:00,
ti_01203,cr_0447,Whale,4,123.39,Whale tier - Access to exclusive content,True,2022-05-12 00:00:00,
ti_01204,cr_0448,Reader,1,2.22,Reader tier - Access to exclusive content,True,2022-04-08 00:00:00,
ti_01205,cr_0448,Plus,2,12.58,Plus tier - Access to exclusive content,True,2022-04-10 00:00:00,
ti_01206,cr_0448,Patron,3,49.98,Patron tier - Access to exclusive content,True,2022-04-12 00:00:00,
ti_01207,cr_0449,Fan,1,3.71,Fan tier - Access to exclusive content,True,2021-05-16 00:00:00,
ti_01208,cr_0449,Premium,2,14.75,Premium tier - Access to exclusive content,True,2021-05-11 00:00:00,
ti_01209,cr_0449,Benefactor,3,47.59,Benefactor tier - Access to exclusive content,True,2021-05-17 00:00:00,
ti_01210,cr_0450,Viewer,1,4.55,Viewer tier - Access to exclusive content,True,2021-10-08 00:00:00,
ti_01211,cr_0450,Member,2,11.33,Member tier - Access to exclusive content,True,2021-10-09 00:00:00,
ti_01212,cr_0450,Hero,3,37.46,Hero tier - Access to exclusive content,True,2021-10-14 00:00:00,
ti_01213,cr_0451,Supporter,1,2.49,Supporter tier - Access to exclusive content,True,2021-09-11 00:00:00,
ti_01214,cr_0451,Member,2,14.33,Member tier - Access to exclusive content,True,2021-09-08 00:00:00,
ti_01215,cr_0451,Hero,3,25.78,Hero tier - Access to exclusive content,True,2021-09-08 00:00:00,
ti_01216,cr_0451,Executive,4,77.96,Executive tier - Access to exclusive content,True,2021-09-12 00:00:00,
ti_01217,cr_0452,Fan,1,4.48,Fan tier - Access to exclusive content,True,2021-11-09 00:00:00,
ti_01218,cr_0452,Member,2,7.85,Member tier - Access to exclusive content,True,2021-11-10 00:00:00,
ti_01219,cr_0452,Hero,3,40.71,Hero tier - Access to exclusive content,True,2021-11-09 00:00:00,
ti_01220,cr_0452,Whale,4,141.9,Whale tier - Access to exclusive content,True,2021-11-12 00:00:00,
ti_01221,cr_0453,Reader,1,4.23,Reader tier - Access to exclusive content,True,2022-07-11 00:00:00,
ti_01222,cr_0453,Premium,2,11.52,Premium tier - Access to exclusive content,True,2022-07-08 00:00:00,
ti_01223,cr_0453,Elite,3,42.5,Elite tier - Access to exclusive content,True,2022-07-06 00:00:00,
ti_01224,cr_0453,Whale,4,108.22,Whale tier - Access to exclusive content,True,2022-07-11 00:00:00,
ti_01225,cr_0454,Reader,1,4.76,Reader tier - Access to exclusive content,True,2022-03-07 00:00:00,
ti_01226,cr_0454,Member,2,11.39,Member tier - Access to exclusive content,True,2022-03-08 00:00:00,
ti_01227,cr_0454,Elite,3,46.2,Elite tier - Access to exclusive content,True,2022-03-09 00:00:00,
ti_01228,cr_0454,Executive,4,114.2,Executive tier - Access to exclusive content,True,2022-03-11 00:00:00,
ti_01229,cr_0455,Fan,1,4.82,Fan tier - Access to exclusive content,True,2022-05-12 00:00:00,
ti_01230,cr_0455,VIP,2,9.82,VIP tier - Access to exclusive content,True,2022-05-12 00:00:00,
ti_01231,cr_0455,Elite,3,31.88,Elite tier - Access to exclusive content,True,2022-05-12 00:00:00,
ti_01232,cr_0455,Founder,4,106.86,Founder tier - Access to exclusive content,True,2022-05-06 00:00:00,
ti_01233,cr_0456,Fan,1,4.21,Fan tier - Access to exclusive content,True,2021-09-11 00:00:00,
ti_01234,cr_0456,Insider,2,10.72,Insider tier - Access to exclusive content,True,2021-09-09 00:00:00,
ti_01235,cr_0456,Elite,3,27.87,Elite tier - Access to exclusive content,True,2021-09-13 00:00:00,
ti_01236,cr_0456,Legend,4,129.76,Legend tier - Access to exclusive content,True,2021-09-13 00:00:00,
ti_01237,cr_0457,Listener,1,3.77,Listener tier - Access to exclusive content,True,2021-04-12 00:00:00,
ti_01238,cr_0457,VIP,2,14.05,VIP tier - Access to exclusive content,True,2021-04-15 00:00:00,
ti_01239,cr_0457,Hero,3,43.24,Hero tier - Access to exclusive content,True,2021-04-14 00:00:00,
ti_01240,cr_0457,Legend,4,116.45,Legend tier - Access to exclusive content,True,2021-04-12 00:00:00,
ti_01241,cr_0458,Listener,1,2.38,Listener tier - Access to exclusive content,True,2021-02-13 00:00:00,
ti_01242,cr_0458,Member,2,7.26,Member tier - Access to exclusive content,True,2021-02-11 00:00:00,
ti_01243,cr_0458,Elite,3,49.98,Elite tier - Access to exclusive content,True,2021-02-16 00:00:00,
ti_01244,cr_0458,Founder,4,96.61,Founder tier - Access to exclusive content,True,2021-02-11 00:00:00,
ti_01245,cr_0459,Fan,1,2.15,Fan tier - Access to exclusive content,True,2021-01-11 00:00:00,
ti_01246,cr_0459,Premium,2,7.26,Premium tier - Access to exclusive content,True,2021-01-15 00:00:00,
ti_01247,cr_0459,Patron,3,32.17,Patron tier - Access to exclusive content,True,2021-01-12 00:00:00,
ti_01248,cr_0459,Founder,4,148.64,Founder tier - Access to exclusive content,True,2021-01-16 00:00:00,
ti_01249,cr_0460,Fan,1,4.85,Fan tier - Access to exclusive content,True,2021-07-12 00:00:00,
ti_01250,cr_0460,Plus,2,13.49,Plus tier - Access to exclusive content,True,2021-07-14 00:00:00,
ti_01251,cr_0460,Hero,3,36.14,Hero tier - Access to exclusive content,True,2021-07-15 00:00:00,
ti_01252,cr_0460,Founder,4,145.05,Founder tier - Access to exclusive content,True,2021-07-16 00:00:00,
ti_01253,cr_0461,Fan,1,3.97,Fan tier - Access to exclusive content,True,2021-03-14 00:00:00,
ti_01254,cr_0461,Insider,2,12.18,Insider tier - Access to exclusive content,True,2021-03-12 00:00:00,
ti_01255,cr_0461,Champion,3,41.42,Champion tier - Access to exclusive content,True,2021-03-15 00:00:00,
ti_01256,cr_0461,Founder,4,113.78,Founder tier - Access to exclusive content,True,2021-03-16 00:00:00,
ti_01257,cr_0462,Listener,1,4.18,Listener tier - Access to exclusive content,True,2022-04-07 00:00:00,
ti_01258,cr_0462,Insider,2,9.88,Insider tier - Access to exclusive content,True,2022-04-12 00:00:00,
ti_01259,cr_0462,Champion,3,25.85,Champion tier - Access to exclusive content,True,2022-04-09 00:00:00,
ti_01260,cr_0462,Legend,4,103.77,Legend tier - Access to exclusive content,True,2022-04-06 00:00:00,
ti_01261,cr_0463,Fan,1,3.81,Fan tier - Access to exclusive content,True,2021-12-13 00:00:00,
ti_01262,cr_0463,Premium,2,10.29,Premium tier - Access to exclusive content,True,2021-12-07 00:00:00,
ti_01263,cr_0463,Benefactor,3,48.98,Benefactor tier - Access to exclusive content,True,2021-12-10 00:00:00,
ti_01264,cr_0463,Legend,4,102.89,Legend tier - Access to exclusive content,True,2021-12-13 00:00:00,
ti_01265,cr_0464,Supporter,1,2.67,Supporter tier - Access to exclusive content,True,2022-05-10 00:00:00,
ti_01266,cr_0464,Premium,2,8.61,Premium tier - Access to exclusive content,True,2022-05-12 00:00:00,
ti_01267,cr_0464,Hero,3,34.23,Hero tier - Access to exclusive content,True,2022-05-06 00:00:00,
ti_01268,cr_0464,Founder,4,81.36,Founder tier - Access to exclusive content,True,2022-05-09 00:00:00,
ti_01269,cr_0465,Reader,1,3.68,Reader tier - Access to exclusive content,True,2022-01-12 00:00:00,
ti_01270,cr_0465,Member,2,9.79,Member tier - Access to exclusive content,True,2022-01-12 00:00:00,
ti_01271,cr_0465,Elite,3,26.2,Elite tier - Access to exclusive content,True,2022-01-09 00:00:00,
ti_01272,cr_0465,Whale,4,77.28,Whale tier - Access to exclusive content,True,2022-01-12 00:00:00,
ti_01273,cr_0466,Reader,1,4.56,Reader tier - Access to exclusive content,True,2021-06-16 00:00:00,
ti_01274,cr_0466,Premium,2,12.82,Premium tier - Access to exclusive content,True,2021-06-12 00:00:00,
ti_01275,cr_0466,Patron,3,42.12,Patron tier - Access to exclusive content,True,2021-06-12 00:00:00,
ti_01276,cr_0466,Executive,4,110.38,Executive tier - Access to exclusive content,True,2021-06-16 00:00:00,
ti_01277,cr_0467,Supporter,1,2.2,Supporter tier - Access to exclusive content,True,2022-07-09 00:00:00,
ti_01278,cr_0467,Insider,2,7.2,Insider tier - Access to exclusive content,True,2022-07-11 00:00:00,
ti_01279,cr_0467,Benefactor,3,30.96,Benefactor tier - Access to exclusive content,True,2022-07-09 00:00:00,
ti_01280,cr_0467,Whale,4,116.6,Whale tier - Access to exclusive content,True,2022-07-10 00:00:00,
ti_01281,cr_0468,Supporter,1,2.03,Supporter tier - Access to exclusive content,True,2021-09-14 00:00:00,
ti_01282,cr_0468,Insider,2,13.94,Insider tier - Access to exclusive content,True,2021-09-12 00:00:00,
ti_01283,cr_0468,Champion,3,21.84,Champion tier - Access to exclusive content,True,2021-09-10 00:00:00,
ti_01284,cr_0468,Legend,4,121.76,Legend tier - Access to exclusive content,True,2021-09-08 00:00:00,
ti_01285,cr_0469,Viewer,1,4.9,Viewer tier - Access to exclusive content,True,2021-11-12 00:00:00,
ti_01286,cr_0469,Premium,2,10.96,Premium tier - Access to exclusive content,True,2021-11-07 00:00:00,
ti_01287,cr_0469,Hero,3,36.77,Hero tier - Access to exclusive content,True,2021-11-12 00:00:00,
ti_01288,cr_0469,Founder,4,85.83,Founder tier - Access to exclusive content,True,2021-11-09 00:00:00,
ti_01289,cr_0470,Reader,1,3.0,Reader tier - Access to exclusive content,True,2021-01-15 00:00:00,
ti_01290,cr_0470,VIP,2,11.69,VIP tier - Access to exclusive content,True,2021-01-13 00:00:00,
ti_01291,cr_0470,Hero,3,42.83,Hero tier - Access to exclusive content,True,2021-01-11 00:00:00,
ti_01292,cr_0470,Executive,4,78.97,Executive tier - Access to exclusive content,True,2021-01-14 00:00:00,
ti_01293,cr_0471,Reader,1,4.87,Reader tier - Access to exclusive content,True,2021-06-10 00:00:00,
ti_01294,cr_0471,Premium,2,9.59,Premium tier - Access to exclusive content,True,2021-06-11 00:00:00,
ti_01295,cr_0471,Benefactor,3,37.31,Benefactor tier - Access to exclusive content,True,2021-06-13 00:00:00,
ti_01296,cr_0471,Founder,4,101.71,Founder tier - Access to exclusive content,True,2021-06-14 00:00:00,
ti_01297,cr_0472,Reader,1,3.68,Reader tier - Access to exclusive content,True,2021-11-13 00:00:00,
ti_01298,cr_0472,VIP,2,10.36,VIP tier - Access to exclusive content,True,2021-11-07 00:00:00,
ti_01299,cr_0472,Patron,3,22.36,Patron tier - Access to exclusive content,True,2021-11-07 00:00:00,
ti_01300,cr_0472,Founder,4,80.84,Founder tier - Access to exclusive content,True,2021-11-11 00:00:00,
ti_01301,cr_0473,Listener,1,3.11,Listener tier - Access to exclusive content,True,2021-05-11 00:00:00,
ti_01302,cr_0473,Plus,2,12.3,Plus tier - Access to exclusive content,True,2021-05-17 00:00:00,
ti_01303,cr_0473,Champion,3,46.21,Champion tier - Access to exclusive content,True,2021-05-12 00:00:00,
ti_01304,cr_0473,Legend,4,107.82,Legend tier - Access to exclusive content,True,2021-05-13 00:00:00,
ti_01305,cr_0474,Reader,1,4.16,Reader tier - Access to exclusive content,True,2022-04-07 00:00:00,
ti_01306,cr_0474,Premium,2,9.0,Premium tier - Access to exclusive content,True,2022-04-11 00:00:00,
